tank_body_hit,!wii,SFX/Vehicles/impact/imp_3p_tank_##,,0.75,0.75,500,4000,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,,0.7,all_mp,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tank_damaged_loop_left,,SFX/Vehicles/Tanks/All_MP/tank_damagedL.wav,,0.75,0.75,300,1750,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,looping,0.7,all_mp see2,,,,,,
tank_damaged_loop_right,!wii,SFX/Vehicles/Tanks/All_MP/tank_damagedR.wav,,0.75,0.75,300,1750,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,looping,0.7,all_mp see2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coax_overheat,,SFX/Vehicles/Tanks/All_MP/coax_overheat.wav,,0.75,0.75,300,600,,,,,vehicle_mp,,,,2500,,,0.98,1.02,,3d,,,,0.7,all_mp see2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#WII ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tank_engine_loop_noload,wii,SFX/Vehicles/Tanks/All_MP/engine_noload_3P_panzeriv_mp.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,looping,0.7,all_mp see2,,,,,,
tank_engine_loop_noload_plyr,wii,SFX/Vehicles/Tanks/All_MP/engine_noload_1P_panzeriv_mp.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,2d,,,looping,0.7,all_mp see2
tank_engine_loop_load,wii,SFX/Vehicles/Tanks/All_MP/engine_noload_3P_panzeriv_mp.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,looping,0.7,all_mp see2
tank_engine_loop_load_plyr,wii,SFX/Vehicles/Tanks/All_MP/engine_noload_1P_panzeriv_mp.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,2d,,,looping,0.7,all_mp see2
,,,,,,,,,,,,,,,,,,,,,,,,,,,
tank_trackclack_soft_1,wii,SFX/Vehicles/Tanks/Tracks/Soft/track08.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_soft_2,wii,SFX/Vehicles/Tanks/Tracks/Soft/track09.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_soft_3,wii,SFX/Vehicles/Tanks/Tracks/Soft/track08.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_soft_4,wii,SFX/Vehicles/Tanks/Tracks/Soft/track09.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_soft_5,wii,SFX/Vehicles/Tanks/Tracks/Soft/track08.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_soft_6,wii,SFX/Vehicles/Tanks/Tracks/Soft/track09.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_soft_7,wii,SFX/Vehicles/Tanks/Tracks/Soft/track08.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_soft_8,wii,SFX/Vehicles/Tanks/Tracks/Soft/track09.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_soft_9,wii,SFX/Vehicles/Tanks/Tracks/Soft/track08.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_soft_10,wii,SFX/Vehicles/Tanks/Tracks/Soft/track09.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_soft_11,wii,SFX/Vehicles/Tanks/Tracks/Soft/track08.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_soft_12,wii,SFX/Vehicles/Tanks/Tracks/Soft/track09.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_soft_13,wii,SFX/Vehicles/Tanks/Tracks/Soft/track08.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_soft_14,wii,SFX/Vehicles/Tanks/Tracks/Soft/track09.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_soft_15,wii,SFX/Vehicles/Tanks/Tracks/Soft/track08.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_soft_16,wii,SFX/Vehicles/Tanks/Tracks/Soft/track09.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
,,,,,,,,,,,,,,,,,,,,,,,,,,,
tank_trackclack_hard_1,wii,SFX/Vehicles/Tanks/Tracks/Hard/track10.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_hard_2,wii,SFX/Vehicles/Tanks/Tracks/Hard/track11.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_hard_3,wii,SFX/Vehicles/Tanks/Tracks/Hard/track10.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_hard_4,wii,SFX/Vehicles/Tanks/Tracks/Hard/track11.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_hard_5,wii,SFX/Vehicles/Tanks/Tracks/Hard/track10.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_hard_6,wii,SFX/Vehicles/Tanks/Tracks/Hard/track11.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_hard_7,wii,SFX/Vehicles/Tanks/Tracks/Hard/track10.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_hard_8,wii,SFX/Vehicles/Tanks/Tracks/Hard/track11.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_hard_9,wii,SFX/Vehicles/Tanks/Tracks/Hard/track10.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_hard_10,wii,SFX/Vehicles/Tanks/Tracks/Hard/track11.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_hard_11,wii,SFX/Vehicles/Tanks/Tracks/Hard/track10.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_hard_12,wii,SFX/Vehicles/Tanks/Tracks/Hard/track11.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_hard_13,wii,SFX/Vehicles/Tanks/Tracks/Hard/track10.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_hard_14,wii,SFX/Vehicles/Tanks/Tracks/Hard/track11.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_hard_15,wii,SFX/Vehicles/Tanks/Tracks/Hard/track10.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
tank_trackclack_hard_16,wii,SFX/Vehicles/Tanks/Tracks/Hard/track11.wav,,1,1,35,3600,,,,,vehicle,,,,,,,1,1,,3d,,,,0.7,all_mp see2
,,,,,,,,,,,,,,,,,,,,,,,,,,,
tank_coax_turn_loop_3p,wii,SFX/Vehicles/Tanks/Turret/VH_Turret_Loop.wav,,0.75,0.75,35,1000,,,,,vehicle_mp,,,,2500,,,1,1,,3d,,,looping,0.7,all_mp see2
,,,,,,,,,,,,,,,,,,,,,,,,,,,
tank_tread_destroyed_right,wii,SFX/Vehicles/Tanks/All_MP/track_destructionL.wav,,0.75,0.75,35,6000,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,,0.7,all_mp see2
tank_damaged_loop_right,wii,SFX/Vehicles/Tanks/All_MP/tank_damagedL.wav,,0.75,0.75,35,1750,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,looping,0.7,all_mp see2
,,,,,,,,,,,,,,,,,,,,,,,,,,,
#PanzerIV_mp,,,,,,,,,,,,,,,,,,,,,,,,,,,
#WII ASSETS,,,,,,,,,,,,,,,,,,,,,,,,,,,
panzer_armor_dest_chains_mp,wii,SFX/Vehicles/Tanks/PanzerIV_MP/arm_dest_chains.wav,,0.75,0.75,35,4000,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,,0.7,all_mp
panzer_armor_dest_L1_mp,wii,SFX/Vehicles/Tanks/PanzerIV_MP/arm_dest_L6.wav,,0.75,0.75,35,4000,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,,0.7,all_mp
panzer_armor_dest_L2_mp,wii,SFX/Vehicles/Tanks/PanzerIV_MP/arm_dest_L6.wav,,0.75,0.75,35,4000,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,,0.7,all_mp
panzer_armor_dest_L3_mp,wii,SFX/Vehicles/Tanks/PanzerIV_MP/arm_dest_L6.wav,,0.75,0.75,35,4000,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,,0.7,all_mp,,,,,,,,,,,,,,,,,,,,,
panzer_armor_dest_L4_mp,wii,SFX/Vehicles/Tanks/PanzerIV_MP/arm_dest_L6.wav,,0.75,0.75,35,4000,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,,0.7,all_mp,,,,,,,,,,,,,,,,,,,,,
panzer_armor_dest_L5_mp,wii,SFX/Vehicles/Tanks/PanzerIV_MP/arm_dest_L6.wav,,0.75,0.75,35,4000,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,,0.7,all_mp,,,,,,,,,,,,,,,,,,,,,
panzer_armor_dest_L6_mp,wii,SFX/Vehicles/Tanks/PanzerIV_MP/arm_dest_L6.wav,,0.75,0.75,35,4000,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,,0.7,all_mp,,,,,,,,,,,,,,,,,,,,,
panzer_armor_dest_R1_mp,wii,SFX/Vehicles/Tanks/PanzerIV_MP/arm_dest_L6.wav,,0.75,0.75,35,4000,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,,0.7,all_mp,,,,,,,,,,,,,,,,,,,,,
panzer_armor_dest_R2_mp,wii,SFX/Vehicles/Tanks/PanzerIV_MP/arm_dest_L6.wav,,0.75,0.75,35,4000,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,,0.7,all_mp,,,,,,,,,,,,,,,,,,,,,
panzer_armor_dest_R3_mp,wii,SFX/Vehicles/Tanks/PanzerIV_MP/arm_dest_L6.wav,,0.75,0.75,35,4000,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,,0.7,all_mp,,,,,,,,,,,,,,,,,,,,,
panzer_armor_dest_R4_mp,wii,SFX/Vehicles/Tanks/PanzerIV_MP/arm_dest_L6.wav,,0.75,0.75,35,4000,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,,0.7,all_mp,,,,,,,,,,,,,,,,,,,,,
panzer_armor_dest_R5_mp,wii,SFX/Vehicles/Tanks/PanzerIV_MP/arm_dest_L6.wav,,0.75,0.75,35,4000,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,,0.7,all_mp,,,,,,,,,,,,,,,,,,,,,
panzer_armor_dest_R6_mp,wii,SFX/Vehicles/Tanks/PanzerIV_MP/arm_dest_L6.wav,,0.75,0.75,35,4000,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,,0.7,all_mp,,,,,,,,,,,,,,,,,,,,,
panzer_armor_dest_turretL_mp,wii,SFX/Vehicles/Tanks/PanzerIV_MP/arm_dest_L6.wav,,0.75,0.75,35,4000,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,,0.7,all_mp,,,,,,,,,,,,,,,,,,,,,
panzer_armor_dest_turretR_mp,wii,SFX/Vehicles/Tanks/PanzerIV_MP/arm_dest_L6.wav,,0.75,0.75,35,4000,,,,,vehicle_mp,,,,2500,,,0.99,1.01,,3d,,,,0.7,all_mp,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#T-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t34_idle_low,,SFX/Vehicles/Tanks/Sherman/VH_Sherman_Idle_00.wav,,1,1,300,850,,,1,reject,vehicle,,curve2,,4000,,,0.95,1.05,pitch,3d,,,looping,0.7,,,,,,,,,,,,,,,,,,,100,100,0.25,1
#t34_idle_high,,SFX/Vehicles/Tanks/Sherman/VH_Sherman_Idle_00.wav,,0.75,0.75,35,1000,,,,,vehicle,,,,,,,1,1,,3d,,,looping,0.7,,,,,,,,,,,,,,,,,,,,,,
#t34_engine_low,,SFX/Vehicles/Tanks/Sherman/VH_Sherman_loop_00.wav,,0.75,0.75,35,1000,,,,,vehicle,,,,,,,1,1,,3d,,,looping,0.7,,,,,,,,,,,,,,,,,,,,,,
