name,platform,mature,file,sequence,vol_min,vol_max,dist_min,dist_max,limit_count,limit_type,entity_limit_count,entity_limit_type,bus,volume_min_falloff_curve,volumefalloffcurve,reverb_send,dist_reverb_max,reverb_min_falloff_curve,reverb_falloff_curve,pitch_min,pitch_max,randomize_type,spatialized,type,probability,loop,masterslave,loadspec,compression,secondaryaliasname,chainaliasname,startdelay,speakermap,lfe percentage,center percentage,envelop_min,envelop_max,envelop percentage,occlusion_level,move_type,move_time,real_delay,distance_lpf,min_priority,max_priority,min_priority_threshold,max_priority_threshold,subtitle,isbig
wind_gust_grass,,,SFX/Amb/Wind/gusts/thrugrass_##,,0.5,0.85,300,1200,8,reject,,,ambience,,curve1,,1800,,curve2,0.6,1.1,pitch,3d,,,,,,pcm,,,,,,,,,,0,,,,,5,10,0.1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fuse,,,SFX/Destruction/exp/flare_##,,0.3,0.5,50,300,,,,,explosion,,curve3,,1000,,curve2,0.9,1.05,,3d,,,,,,,,,,,,,,,,,,,,,50,95,0.25,1,,
barrel_fuse,,,SFX/Destruction/exp/flare_##,,0.3,0.5,50,300,,,,,explosion,,curve3,,1000,,curve2,0.9,1.05,,3d,,,,,,,,,,,,,,,,,,,,,50,95,0.25,1,,
exp_barrel,,,SFX/Destruction/exp/barrel_##,,0.8,0.8,100,2000,,,,,explosion,,,,2500,,,0.85,1.1,,3d,,,,,,,exp_debris,,,,,,,,,0.2,,,,,50,75,0.25,1,,yes
exp_debris,,,SFX/Destruction/exp/debris_##,,0.75,0.85,100,2000,,,,,explosion,,,,2000,,,0.8,1.05,,3d,,,,,,,barrel_explode_trail_l,,3000,,,,,,,0.2,,,,,50,75,0.15,0.85,,yes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
generator_loop,,,SFX\Levels\Peleliu_1\generator_##,,1,1,75,300,,,,,ambience,,,,,,,1,1,,3d,,,looping,,,,,,,,,,50,150,0.25,,,,,,10,20,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flare_loop,,,SFX\Amb\flare\flare_loop_b.wav,,0.7,0.7,75,1000,,,,,full_vol,,curve1,,,,,1,1,,3d,,,looping,,,,,,500,,,,50,150,0.25,,,,,,40,60,0.25,1,,
flare_ignite,,,SFX\Amb\flare\flare_launch.wav,,0.7,0.7,300,800,,,,,full_vol,,,,,,,1,1,,3d,,,,,,,,,,,,,50,150,0.25,,,,,,40,60,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
barrel_explode_trail_l,,,SFX/Weapon/Gren/Gen_Gren/gren_trail_##,,0.6,0.8,500,2000,3,oldest,,,explosion,,curve5,,10000,,,0.9,1,,3d,,,,,,,barrel_explode_trail_r,,50,,,,,,,,left_player,6,yes,,90,90,0.25,1,,yes
barrel_explode_trail_r,,,SFX/Weapon/Gren/Gen_Gren/gren_trail_##,,0.6,0.8,500,2000,3,oldest,,,explosion,,curve5,,10000,,,0.9,1,,3d,,,,,,,barrel_explode_dist,,50,,,,,,,,right_player,6,yes,,90,90,0.25,1,,yes
barrel_explode_dist,,,SFX/Destruction/explosion_dist_##,,0.9,1,3000,12000,3,oldest,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,,,barrel_explode_distR,,,,0.4,,,,,,left_player,6,yes,,90,90,0.55,1,,yes
barrel_explode_distR,,,SFX/Destruction/explosion_dist_##,,0.9,1,3000,12000,3,oldest,,,explosion,,curve5,,13000,,,0.9,1.1,,3d,,,,,,,bomb_far_falloff_glo,,,,0.4,,,,,,right_player,6,yes,,90,90,0.55,1,,yes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
battle_line_us,,,SFX\Amb\Pacific\combat\uspacific\amb_American_Pacific_wet.wav,,1,1,1000,15000,,,,,full_vol,,curve3,,22000,,curve2,0.9,1.05,,3d,,,looping,,,,,,,,,,1000,5000,0.3,0,,,yes,,90,90,0.1,1,,yes
battle_line_jap,,,SFX\Amb\Pacific\combat\japanese\combat_jpn_wet.wav,,1,1,1000,15000,,,,,full_vol,,curve3,,22000,,curve2,0.9,1.05,,3d,,,looping,,,,,,,,,,1000,5000,0.3,0,,,yes,,90,90,0.1,1,,yes
# Fires,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
see1_fire,,,SFX\Destruction\fires\small_##,,0.3,0.5,100,1000,,,,,explosion,,curve4,,2000,,curve2,0.9,1.1,pitch,3d,,,looping,,,pcm,,,,,,,,,,0.2,,,,,50,80,0.15,0.85,,
see1_fire_med,,,SFX\Destruction\fires\med_##,,0.3,0.5,100,1000,,,,,explosion,,curve4,,2000,,curve2,0.9,1.1,pitch,3d,,,looping,,,pcm,,,,,,,,,,0.2,,,,,50,80,0.15,0.85,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flamer_death,,,battlechatter/us/1/US_1_death_large_01.wav,,1,1,5000,5000,,,,,full_vol,,,,4000,,curve4,1,1,,3d,,,,,,,,,,,,0.5,200,700,0.5,0,,,,,90,90,0.25,1,,yes
flame_stinger,,,Stream\Music\Mission\pel2\mx_flame_stg.wav,,1,1,5000,5000,,,,,music,,,,4000,,curve4,1,1,,2d,,,,,,,,,,,,0.5,200,700,0.5,0,,,,,90,90,0.25,1,,yes
# Ambient SFX - Spawned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Day Package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_bugs_cicada,,,SFX/Amb/animals/cicada_##,,0.1,0.15,100,800,,,,,ambience,,,,,,,0.9,1.1,,3d,,,,,,pcm,,,,,,,,,,,,,,,5,10,0.1,1,,
amb_flies,,,SFX/Amb/animals/flies_##,,0.3,0.5,10,100,,,,,ambience,,,,,,,0.9,1.05,,3d,,,,,,pcm,,,,,,,,,,,,,,,5,10,0.1,1,,
amb_bugs_other,,,SFX/Amb/animals/misc_bug_##,,0.15,0.25,250,1000,,,,,ambience,,,,1200,,,0.9,1.1,,3d,,,,,,pcm,,,,,,,,,,,,,,,5,10,0.1,1,,
#amb_mosquito,,,SFX/Amb/animals/mosquito_st/mosquito_st_00.wav,,0.2,0.3,10,1000,,,,,ambience,,,,,,,0.9,1.1,,3d,,,,,,pcm,,,,,,,,,,,,,,,5,10,0.1,1
#amb_seagull,,,SFX/Amb/animals/seagull_##,,0.3,0.5,10,750,,,,,ambience,,,,1500,,,0.9,1.1,,3d,,,,,,pcm,,,,,,,,,,,,,,,5,10,0.1,1
amb_raven_chain,,,SFX/Amb/animals/raven_##,,0.2,0.5,10,800,,,,,ambience,,,,2500,,curve2,0.9,1.1,,3d,,0.05,,,,pcm,,,,,,,,,,0.2,,,,,5,10,0.1,1
explosion,,,SFX/Destruction/explosion_main_##,,0.2,0.5,10,800,,,,,ambience,,,,2500,,curve2,0.9,1.1,,3d,,0.05,,,,pcm,,,,,,,,,,0.2,,,,,5,10,0.1,1
# Mangrove Package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
amb_insects,,,SFX/Amb/animals/insects_##,,0.45,0.55,250,1000,,,,,ambience,,,,1800,,,0.85,1.2,,3d,,,,,,pcm,,,,,,,,,,,,,,,5,10,0.1,1
amb_frogs,,,SFX/Amb/animals/frogs_##,,0.25,0.35,30,600,,,,,ambience,,,,1000,,,0.9,1.1,,3d,,,,,,pcm,,,,,,,,,,,,,,,5,10,0.1,1
amb_odd_bug,,,SFX/Amb/animals/Odd_Bug_##,,0.35,0.5,35,1000,,,,,ambience,,,,1200,,,0.9,1.1,,3d,,,,,,pcm,,,,,,,,,,,,,,,5,10,0.1,1
amb_pond_bird,,,SFX/Levels/Peleliu_2/pond_bird_##,,0.2,0.35,10,1000,,,,,ambience,,,,1200,,,0.9,1.1,,3d,,,,,,pcm,,,,,,,,,,,,,,,5,10,0.1,1
amb_small_splash,,,SFX/Levels/Peleliu_2/splash_##,,0.2,0.45,10,1000,,,,,ambience,,,,,,,0.9,1.1,,3d,,,,,,pcm,,,,,,,,,,,,,,,5,10,0.1,1

#amb_wall_of_bugs_00,,,SFX/Amb/animals/wall_of_bugs/wall_of_bugs_00.wav,,0.1,0.1,10,1500,,,1,reject,ambience,,,,,,,1,1,,3d,streamed,,looping,,,,,,,,,,,,,0.2,,,,,10,50,0.1,1
#amb_wall_of_bugs_01,,,SFX/Amb/animals/wall_of_bugs/wall_of_bugs_01.wav,,0.1,0.1,10,1500,,,1,reject,ambience,,,,,,,1,1,,3d,streamed,,looping,,,,,,,,,,,,,0.2,,,,,10,50,0.1,1
#amb_wall_of_bugs_02,,,SFX/Amb/animals/wall_of_bugs/wall_of_bugs_02.wav,,0.1,0.1,10,1000,,,1,reject,ambience,,,,,,,1,1,,3d,streamed,,looping,,,,,,,,,,,,,0.2,,,,,10,50,0.1,1
#amb_wall_of_bugs_03,,,SFX/Amb/animals/wall_of_bugs/wall_of_bugs_03.wav,,0.1,0.1,10,1000,,,1,reject,ambience,,,,,,,1,1,,3d,streamed,,looping,,,,,,,,,,,,,0.2,,,,,10,50,0.1,1
#amb_wall_of_bugs_04,,,SFX/Amb/animals/wall_of_bugs/wall_of_bugs_04.wav,,0.1,0.1,10,1500,,,1,reject,ambience,,,,,,,1,1,,3d,streamed,,looping,,,,,,,,,,,,,0.2,,,,,10,50,0.1,1
amb_wall_of_bugs_05,,,SFX\Amb\animals\wall_of_bugs\pel2_bugs\Pel2_bugs_1.wav,,0.25,0.25,10,1600,,,1,reject,ambience,,,,2000,,,1,1,,3d,,,looping,,,,,,,,,,,,,0.2,,,,,50,80,0.1,1,,
amb_wall_of_bugs_06,,,SFX\Amb\animals\wall_of_bugs\pel2_bugs\Pel2_bugs_2.wav,,0.25,0.25,10,1600,,,1,reject,ambience,,,,2000,,,1,1,,3d,,,looping,,,,,,,,,,,,,0.2,,,,,50,80,0.1,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wind_in_valley_L,,,Stream\Level\mak\line_wind\wind_on_hill_L.wav,,0.8,0.8,250,1000,,,,,ambience,,,,1400,,curve2,,,,3d,streamed,,looping,,,,,,,,,,250,400,0.5,0,,,,,20,50,0.25,1,,
wind_in_valley_R,,,Stream\Level\mak\line_wind\wind_on_hill_R.wav,,0.8,0.8,250,1000,,,,,ambience,,,,1400,,curve2,,,,3d,streamed,,looping,,,,,,,,,,250,400,0.5,0,,,,,20,50,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plane_rumble,,,SFX\Levels\Peleliu_2\rumble\rumble.wav,,1,1,10,1500,,,1,reject,full_vol,,,,,,,1,1,,2d,,,,,,,,,,,0.25,,,,,,,,,,100,100,0.1,1,,yes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end_banzai,,,SFX\Levels\Peleliu_2\pel2_charge.wav,,1,1,300,2000,,,,,full_vol,,,,4000,,curve4,1,1,,3d,,,,,,,,,,,,0.5,200,700,0.5,0,,,,,90,90,0.25,1,,yes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,


# Interior Package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#amb_water_drips,,,SFX/Amb/water_drips_##,,0.1,0.25,10,100,,,,,ambience,,,,,,,0.9,1.05,,3d,,,,,,,,,,,,,,,,,,,,,5,10,0.1,1,,
#amb_wood_creak,,,SFX/Amb/wood_creak_##,,0.4,0.8,10,150,,,,,ambience,,,,,,,0.9,1.1,,3d,,,,,,,,,,,,,,,,,,,,,5,10,0.1,1,,

amb_river_roar,,,null.wav,,0.1,0.25,10,100,,,,,ambience,,,,,,,0.9,1.05,,3d,,,,,,,,,,,,,,,,,,,,,5,10,0.1,1
waterfall,,,null.wav,,0.1,0.25,10,100,,,,,ambience,,,,,,,0.9,1.05,,3d,,,,,,,,,,,,,,,,,,,,,5,10,0.1,1
# Temp VO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mangrove_stayalert,,,sfx/null.wav,,1,1,200,1200,,,,,voice,,,,,,,1,1,,3d,streamed,,,,,,,,,,,,,,,,,,,,100,100,0.25,1
bunker_clear,,,sfx/null.wav,,1,1,200,1200,,,,,voice,,,,,,,1,1,,3d,streamed,,,,,,,,,,,,,,,,,,,,100,100,0.25,1
bunker_shoot,,,sfx/null.wav,,1,1,200,1200,,,,,voice,,,,,,,1,1,,3d,streamed,,,,,,,,,,,,,,,,,,,,100,100,0.25,1
bunker_suppress,,,sfx/null.wav,,1,1,200,1200,,,,,voice,,,,,,,1,1,,3d,streamed,,,,,,,,,,,,,,,,,,,,100,100,0.25,1
forest_towardsairfield,,,sfx/null.wav,,1,1,200,1200,,,,,voice,,,,,,,1,1,,3d,streamed,,,,,,,,,,,,,,,,,,,,100,100,0.25,1
mangrove_heymiller,,,sfx/null.wav,,1,1,200,1200,,,,,voice,,curve3,,1500,,curve3,1,1,,3d,streamed,,,,,,,,,,,,,,,,,,,,100,100,0.25,1
mangrove_stuck,,,sfx/null.wav,,1,1,200,1200,,,,,voice,,curve3,,1500,,curve3,1,1,,3d,streamed,,,,,,,,,,,,,,,,,,,,100,100,0.25,1
mangrove_grenades,,,sfx/null.wav,,1,1,200,1200,,,,,voice,,curve3,,1500,,curve3,1,1,,3d,streamed,,,,,,,,,,,,,,,,,,,,100,100,0.25,1
bunker_distractmg,,,sfx/null.wav,,1,1,200,1200,,,,,voice,,curve3,,1500,,curve3,1,1,,3d,streamed,,,,,,,,,,,,,,,,,,,,100,100,0.25,1
bunker_fireonmg,,,sfx/null.wav,,1,1,200,1200,,,,,voice,,curve3,,1500,,curve3,1,1,,3d,streamed,,,,,,,,,,,,,,,,,,,,100,100,0.25,1
admin_heavyfire,,,sfx/null.wav,,1,1,200,1200,,,,,voice,,curve3,,1500,,curve3,1,1,,3d,streamed,,,,,,,,,,,,,,,,,,,,100,100,0.25,1
airfield_tanks,,,sfx/null.wav,,1,1,200,1200,,,,,voice,,curve3,,1500,,curve3,1,1,,3d,streamed,,,,,,,,,,,,,,,,,,,,100,100,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fire_manager_0,,,SFX/Destruction/fires/dynamic/dyn_fire_00.wav,,1,1,100,500,,,,,ambience,,,,850,,curve2,0.9,1.05,,3d,,,looping,,,pcm,,,,,,,,,,,,,,,25,80,0.25,1,,
fire_manager_1,,,SFX/Destruction/fires/dynamic/dyn_fire_01.wav,,1,1,100,500,,,,,ambience,,,,850,,curve2,0.9,1.05,,3d,,,looping,,,pcm,,,,,,,,,,,,,,,25,80,0.25,1,,
fire_manager_2,,,SFX/Destruction/fires/dynamic/dyn_fire_02.wav,,1,1,100,500,,,,,ambience,,,,850,,curve2,0.9,1.05,,3d,,,looping,,,pcm,,,,,,,,,,,,,,,25,80,0.25,1,,
fire_manager_3,,,SFX/Destruction/fires/dynamic/dyn_fire_03.wav,,1,1,100,500,,,,,ambience,,,,850,,curve2,0.9,1.05,,3d,,,looping,,,pcm,,,,,,,,,,,,,,,25,80,0.25,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
flame_ignite_tree,,,SFX\Levels\Peleliu_2\tree_fire\tree_ignite.wav ,,0.9,0.9,500,3000,,,,,explosion,,curve4,,6000,,curve3,1,1,,2d,,,,,,pcm,flame_tree_stop_loop,,,wpn_all,,,,,,0,,,no,no,100,100,0.25,1,,yes
flame_tree_loop,,,SFX\Levels\Peleliu_2\tree_fire\tree_fire_loop.wav,,0.75,0.75,500,1500,,,,,explosion,,curve4,,3000,,curve3,1,1,,3d,,,looping,,,pcm,,,,,,,,,,0,,,no,no,100,100,0.25,1,,yes
flame_tree_stop_loop,,,SFX\Levels\Peleliu_2\tree_fire\tree_fire_nonloop.wav,,0.75,0.75,500,1500,,,,,explosion,,curve4,,3000,,curve3,1,1,,3d,streamed,,,,,pcm,flame_ignite_ground,,,,,,,,,0,,,no,no,100,100,0.25,1,,yes
flame_ignite_ground,,,SFX\Levels\Peleliu_2\tree_fire\tree_ignite_ground.wav,,1,1,1500,3000,,,,,explosion,,curve4,,6000,,curve3,1,1,,3d,,,,,,pcm,imp_stone_chunk_l,,800,wpn_all,,,,,,0,,,no,no,100,100,0.25,1,,yes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Script Triggered Sounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Truck Crash Anim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck_start,,,SFX\Levels\Peleliu_2\truck_crash\truck_drive.wav,,0.9,0.9,1000,5000,,,,,vehicle,,,,,,,1,1,,3d,,,,,,,,,,,,,,,,,,,,,100,100,0.25,1,,yes
truck_swerve,,,SFX\Levels\Peleliu_2\truck_crash\truck_swerve.wav,,0.9,0.9,1000,5000,,,,,vehicle,,,,,,,1,1,,3d,,,,,,,,,,,,,,,,,,,,,100,100,0.25,1,,yes
truck_airborne,,,SFX\Levels\Peleliu_2\truck_crash\truck_airborne.wav,,0.9,0.9,1000,5000,,,,,vehicle,,,,,,,1,1,,3d,,,,,,,,,,,,,,,,,,,,,100,100,0.25,1,,yes
truck_land,,,SFX\Levels\Peleliu_2\truck_crash\truck_land.wav,,0.9,0.9,1000,5000,,,,,vehicle,,,,,,,1,1,,3d,,,,,,,,,,,,,,,,,,,,,100,100,0.25,1,,yes

#Wall_explo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wall_explo,,,SFX\Destruction\Building_Explosions\IMP_Building_explo_04.wav,,0.5,0.9,500,4000,4,priority,,,explosion,,curve3,,6000,,curve2,0.9,1.1,,3d,,,,,pel2,,mortar_dirt,,,,0.5,,,,,0.2,,,yes,no,40,100,0.15,0.7,,yes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Plane Bys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
planeby_1,,,SFX/Levels/Oki_2/planes/f4_1.wav,,1,1,1000,10000,,,,,full_vol,,,,,,,1,1,,3d,streamed,,,0.8,,,,,,,,,,,,0,,,no,no,30,90,0.25,1,,yes
planeby_2,,,SFX/Levels/Oki_2/planes/f4_2.wav,,1,1,1000,10000,,,,,full_vol,,,,,,,1,1,,3d,streamed,,,0.8,,,,,,,,,,,,0,,,no,no,30,90,0.25,1,,yes
planeby_3,,,SFX/Levels/Oki_2/planes/f4_3.wav,,1,1,1000,10000,,,,,full_vol,,,,,,,1,1,,3d,streamed,,,0.8,,,,,,,,,,,,0,,,no,no,30,90,0.25,1,,yes
