GE_0_inform_incoming_grenade,4,battlechatter/ge/0/GE_0_inform_incoming_grenade_03.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_incoming_grenade,5,battlechatter/ge/0/GE_0_inform_incoming_grenade_04.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_incoming_grenade,6,battlechatter/ge/0/GE_0_inform_incoming_grenade_05.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_incoming_grenade,7,battlechatter/ge/0/GE_0_inform_incoming_grenade_06.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_incoming_grenade,8,battlechatter/ge/0/GE_0_inform_incoming_grenade_07.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_killfirm_generic,1,battlechatter/ge/0/GE_0_inform_killfirm_generic_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_killfirm_generic,2,battlechatter/ge/0/GE_0_inform_killfirm_generic_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_killfirm_generic,3,battlechatter/ge/0/GE_0_inform_killfirm_generic_02.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_killfirm_infantry,1,battlechatter/ge/0/GE_0_inform_killfirm_infantry_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_killfirm_infantry,2,battlechatter/ge/0/GE_0_inform_killfirm_infantry_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_killfirm_infantry,3,battlechatter/ge/0/GE_0_inform_killfirm_infantry_02.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_killfirm_infantry,4,battlechatter/ge/0/GE_0_inform_killfirm_infantry_03.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_killfirm_infantry,5,battlechatter/ge/0/GE_0_inform_killfirm_infantry_04.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_killfirm_infantry,6,battlechatter/ge/0/GE_0_inform_killfirm_infantry_05.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_killfirm_infantry,7,battlechatter/ge/0/GE_0_inform_killfirm_infantry_06.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_killfirm_infantry,8,battlechatter/ge/0/GE_0_inform_killfirm_infantry_07.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_killfirm_infantry,9,battlechatter/ge/0/GE_0_inform_killfirm_infantry_08.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_killfirm_infantry,10,battlechatter/ge/0/GE_0_inform_killfirm_infantry_09.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_reloading,1,battlechatter/ge/0/GE_0_inform_reloading_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_reloading,2,battlechatter/ge/0/GE_0_inform_reloading_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_suppressed_generic,1,battlechatter/ge/0/GE_0_inform_suppressed_generic_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_suppressed_generic,2,battlechatter/ge/0/GE_0_inform_suppressed_generic_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_suppressed_generic,3,battlechatter/ge/0/GE_0_inform_suppressed_generic_02.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_inform_suppressed_generic,4,battlechatter/ge/0/GE_0_inform_suppressed_generic_03.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_barn,1,battlechatter/ge/0/GE_0_landmark_near_barn_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_barn,2,battlechatter/ge/0/GE_0_landmark_near_barn_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_barrels,1,battlechatter/ge/0/GE_0_landmark_near_barrels_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_barrels,2,battlechatter/ge/0/GE_0_landmark_near_barrels_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_car,1,battlechatter/ge/0/GE_0_landmark_near_car_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_car,2,battlechatter/ge/0/GE_0_landmark_near_car_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_crates,1,battlechatter/ge/0/GE_0_landmark_near_crates_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_crates,2,battlechatter/ge/0/GE_0_landmark_near_crates_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_fence,1,battlechatter/ge/0/GE_0_landmark_near_fence_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_fence,2,battlechatter/ge/0/GE_0_landmark_near_fence_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_field,1,battlechatter/ge/0/GE_0_landmark_near_field_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_field,2,battlechatter/ge/0/GE_0_landmark_near_field_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_floor1st,1,battlechatter/ge/0/GE_0_landmark_near_floor1st_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_floor1st,2,battlechatter/ge/0/GE_0_landmark_near_floor1st_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_floor2nd,1,battlechatter/ge/0/GE_0_landmark_near_floor2nd_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_floor2nd,2,battlechatter/ge/0/GE_0_landmark_near_floor2nd_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_floor3rd,1,battlechatter/ge/0/GE_0_landmark_near_floor3rd_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_floor3rd,2,battlechatter/ge/0/GE_0_landmark_near_floor3rd_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_halftrack,1,battlechatter/ge/0/GE_0_landmark_near_halftrack_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_halftrack,2,battlechatter/ge/0/GE_0_landmark_near_halftrack_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_haycart,1,battlechatter/ge/0/GE_0_landmark_near_haycart_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_haycart,2,battlechatter/ge/0/GE_0_landmark_near_haycart_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_house,1,battlechatter/ge/0/GE_0_landmark_near_house_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_house,2,battlechatter/ge/0/GE_0_landmark_near_house_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_roof,1,battlechatter/ge/0/GE_0_landmark_near_roof_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_roof,2,battlechatter/ge/0/GE_0_landmark_near_roof_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_rubble,1,battlechatter/ge/0/GE_0_landmark_near_rubble_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_rubble,2,battlechatter/ge/0/GE_0_landmark_near_rubble_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_sandbags,1,battlechatter/ge/0/GE_0_landmark_near_sandbags_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_sandbags,2,battlechatter/ge/0/GE_0_landmark_near_sandbags_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_statue,1,battlechatter/ge/0/GE_0_landmark_near_statue_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_statue,2,battlechatter/ge/0/GE_0_landmark_near_statue_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_tank,1,battlechatter/ge/0/GE_0_landmark_near_tank_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_tank,2,battlechatter/ge/0/GE_0_landmark_near_tank_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_telepole,1,battlechatter/ge/0/GE_0_landmark_near_telepole_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_telepole,2,battlechatter/ge/0/GE_0_landmark_near_telepole_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_trench,1,battlechatter/ge/0/GE_0_landmark_near_trench_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_trench,2,battlechatter/ge/0/GE_0_landmark_near_trench_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_truck,1,battlechatter/ge/0/GE_0_landmark_near_truck_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_truck,2,battlechatter/ge/0/GE_0_landmark_near_truck_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_window1st,1,battlechatter/ge/0/GE_0_landmark_near_window1st_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_window1st,2,battlechatter/ge/0/GE_0_landmark_near_window1st_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_window2nd,1,battlechatter/ge/0/GE_0_landmark_near_window2nd_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_window2nd,2,battlechatter/ge/0/GE_0_landmark_near_window2nd_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_window3rd,1,battlechatter/ge/0/GE_0_landmark_near_window3rd_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_window3rd,2,battlechatter/ge/0/GE_0_landmark_near_window3rd_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_woodpile,1,battlechatter/ge/0/GE_0_landmark_near_woodpile_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_landmark_near_woodpile,2,battlechatter/ge/0/GE_0_landmark_near_woodpile_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_Albrecht,1,battlechatter/ge/0/GE_0_name_Albrecht_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_bader,1,battlechatter/ge/0/GE_0_name_bader_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_bauer,1,battlechatter/ge/0/GE_0_name_bauer_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_bergmann,1,battlechatter/ge/0/GE_0_name_bergmann_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_brandt,1,battlechatter/ge/0/GE_0_name_brandt_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_braun,1,battlechatter/ge/0/GE_0_name_braun_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_fiedler,1,battlechatter/ge/0/GE_0_name_fiedler_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_fleischer,1,battlechatter/ge/0/GE_0_name_fleischer_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_hahn,1,battlechatter/ge/0/GE_0_name_hahn_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_hohmann,1,battlechatter/ge/0/GE_0_name_hohmann_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_kahn,1,battlechatter/ge/0/GE_0_name_kahn_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_kaufmann,1,battlechatter/ge/0/GE_0_name_kaufmann_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_koehler,1,battlechatter/ge/0/GE_0_name_koehler_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_kraemer,1,battlechatter/ge/0/GE_0_name_kraemer_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_kuemmel,1,battlechatter/ge/0/GE_0_name_kuemmel_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_kunze,1,battlechatter/ge/0/GE_0_name_kunze_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_meier,1,battlechatter/ge/0/GE_0_name_meier_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_mueller,1,battlechatter/ge/0/GE_0_name_mueller_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_pfeffer,1,battlechatter/ge/0/GE_0_name_pfeffer_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_reimann,1,battlechatter/ge/0/GE_0_name_reimann_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_reiniger,1,battlechatter/ge/0/GE_0_name_reiniger_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_schaefer,1,battlechatter/ge/0/GE_0_name_schaefer_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_schmidt,1,battlechatter/ge/0/GE_0_name_schmidt_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_schrader,1,battlechatter/ge/0/GE_0_name_schrader_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_schroeder,1,battlechatter/ge/0/GE_0_name_schroeder_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_schultz,1,battlechatter/ge/0/GE_0_name_schultz_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_steinhauer,1,battlechatter/ge/0/GE_0_name_steinhauer_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_vogel,1,battlechatter/ge/0/GE_0_name_vogel_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_weber,1,battlechatter/ge/0/GE_0_name_weber_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_name_wolf,1,battlechatter/ge/0/GE_0_name_wolf_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_order_action_boost,1,battlechatter/ge/0/GE_0_order_action_boost_00.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_order_action_boost,2,battlechatter/ge/0/GE_0_order_action_boost_01.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
GE_0_order_action_boost,3,battlechatter/ge/0/GE_0_order_action_boost_02.wav,,,,,0.75,0.75,1,1,120,1000,2800,voice,60,3d,streamed,,,0.7,,,,,,,,,,0.8
