bullet_small_exit,flesh_body_nonfatal,
bullet_small_exit,flesh_body_fatal,impacts/flesh_hit_body_fatal_exit
bullet_small_exit,flesh_head_nonfatal,
bullet_small_exit,flesh_head_fatal,impacts/flesh_hit_head_fatal_exit
bullet_small_exit,player,
bullet_small_exit,tallgrass,impacts/small_grass

bullet_small_underwater,default,impacts/default_hit
bullet_small_underwater,bark,impacts/default_hit
bullet_small_underwater,brick,impacts/default_hit
bullet_small_underwater,carpet,impacts/default_hit
bullet_small_underwater,cloth,impacts/default_hit
bullet_small_underwater,concrete,impacts/default_hit
bullet_small_underwater,dirt,impacts/fx_bullet_dirt_sm_uw
bullet_small_underwater,flesh,
bullet_small_underwater,foliage,impacts/default_hit
bullet_small_underwater,glass,impacts/default_hit
bullet_small_underwater,grass,impacts/default_hit
bullet_small_underwater,gravel,impacts/fx_bullet_dirt_sm_uw
bullet_small_underwater,ice,impacts/default_hit
bullet_small_underwater,metal,impacts/default_hit
bullet_small_underwater,mud,impacts/fx_bullet_dirt_sm_uw
bullet_small_underwater,paper,impacts/default_hit
bullet_small_underwater,plaster,impacts/default_hit
bullet_small_underwater,rock,impacts/default_hit
bullet_small_underwater,sand,impacts/fx_bullet_dirt_sm_uw
bullet_small_underwater,snow,impacts/default_hit
bullet_small_underwater,water,impacts/fx_bullet_water_trail_uw
bullet_small_underwater,wood,impacts/default_hit
bullet_small_underwater,asphalt,impacts/default_hit
bullet_small_underwater,ceramic,impacts/default_hit
bullet_small_underwater,plastic,impacts/default_hit
bullet_small_underwater,rubber,impacts/default_hit
bullet_small_underwater,cushion,impacts/default_hit
bullet_small_underwater,fruit,impacts/default_hit
bullet_small_underwater,paintedmetal,impacts/default_hit
bullet_small_underwater,flesh_body_nonfatal,impacts/fx_flesh_hit_body_fatal_uw
bullet_small_underwater,flesh_body_fatal,impacts/fx_flesh_hit_body_fatal_uw
bullet_small_underwater,flesh_head_nonfatal,impacts/fx_flesh_hit_body_fatal_uw
bullet_small_underwater,flesh_head_fatal,impacts/fx_flesh_hit_body_fatal_uw
bullet_small_underwater,player,
bullet_small_underwater,tallgrass,impacts/default_hit

bullet_large_normal,default,impacts/default_hit
bullet_large_normal,bark,impacts/large_woodhit
bullet_large_normal,brick,impacts/large_brick
bullet_large_normal,carpet,impacts/default_hit
bullet_large_normal,cloth,impacts/cloth_hit
bullet_large_normal,concrete,impacts/large_concrete_1
bullet_large_normal,dirt,impacts/large_dirt_1
bullet_large_normal,flesh,
bullet_large_normal,foliage,impacts/small_foliage
bullet_large_normal,glass,impacts/large_glass
bullet_large_normal,grass,impacts/small_grass
bullet_large_normal,gravel,impacts/large_gravel
bullet_large_normal,ice,impacts/small_snowhit
bullet_large_normal,metal,impacts/large_metalhit_1
bullet_large_normal,mud,impacts/large_mud
bullet_large_normal,paper,impacts/default_hit
bullet_large_normal,plaster,impacts/large_plaster_1
bullet_large_normal,rock,impacts/large_rock_1
bullet_large_normal,sand,impacts/large_dirt_1
bullet_large_normal,snow,impacts/small_snowhit
bullet_large_normal,water,impacts/large_waterhit
bullet_large_normal,wood,impacts/large_woodhit
bullet_large_normal,asphalt,impacts/large_asphalt
bullet_large_normal,ceramic,impacts/default_hit
bullet_large_normal,plastic,impacts/default_hit
bullet_large_normal,rubber,impacts/default_hit
bullet_large_normal,cushion,impacts/fx_cushion_hit
bullet_large_normal,fruit,impacts/default_hit
bullet_large_normal,paintedmetal,impacts/default_hit
bullet_large_normal,flesh_body_nonfatal,impacts/flesh_hit_body_nonfatal
bullet_large_normal,flesh_body_fatal,impacts/flesh_hit_body_nonfatal
bullet_large_normal,flesh_head_nonfatal,impacts/flesh_hit_body_nonfatal
bullet_large_normal,flesh_head_fatal,impacts/flesh_hit_body_nonfatal
bullet_large_normal,player,
bullet_large_normal,tallgrass,impacts/small_grass

bullet_large_exit,default,impacts/default_hit
bullet_large_exit,bark,impacts/large_woodhit
bullet_large_exit,brick,impacts/large_brick
bullet_large_exit,carpet,impacts/default_hit
bullet_large_exit,cloth,impacts/cloth_hit
bullet_large_exit,concrete,impacts/large_concrete_1
bullet_large_exit,dirt,impacts/large_dirt_1
bullet_large_exit,flesh,
bullet_large_exit,foliage,impacts/small_foliage
bullet_large_exit,glass,impacts/large_glass
bullet_large_exit,grass,impacts/small_grass
bullet_large_exit,gravel,impacts/large_gravel
bullet_large_exit,ice,impacts/small_snowhit
bullet_large_exit,metal,impacts/large_metalhit_1
bullet_large_exit,mud,impacts/large_mud
bullet_large_exit,paper,impacts/default_hit
bullet_large_exit,plaster,impacts/large_plaster_1
bullet_large_exit,rock,impacts/large_rock
bullet_large_exit,sand,impacts/large_dirt_1
bullet_large_exit,snow,impacts/small_snowhit
bullet_large_exit,water,impacts/fx_bullet_water_trail_uw
bullet_large_exit,wood,impacts/large_woodhit
bullet_large_exit,asphalt,impacts/large_rock
bullet_large_exit,ceramic,impacts/default_hit
bullet_large_exit,plastic,impacts/default_hit
bullet_large_exit,rubber,impacts/default_hit
bullet_large_exit,cushion,impacts/fx_cushion_hit
bullet_large_exit,fruit,impacts/default_hit
bullet_large_exit,paintedmetal,impacts/default_hit
bullet_large_exit,flesh_body_nonfatal,
bullet_large_exit,flesh_body_fatal,impacts/flesh_hit_body_fatal_exit
bullet_large_exit,flesh_head_nonfatal,
bullet_large_exit,flesh_head_fatal,impacts/flesh_hit_head_fatal_exit
bullet_large_exit,player,
bullet_large_exit,tallgrass,impacts/small_grass

bullet_ap_normal,default,impacts/20mm_metalhit
bullet_ap_normal,brick,impacts/20mil_concrete
bullet_ap_normal,bark,impacts/large_woodhit
bullet_ap_normal,carpet,impacts/20mil_concrete
bullet_ap_normal,cloth,impacts/fx_cushion_hit
bullet_ap_normal,concrete,impacts/20mil_concrete
bullet_ap_normal,dirt,impacts/20mil_dirthit_libya
bullet_ap_normal,flesh,
bullet_ap_normal,foliage,impacts/small_foliage
bullet_ap_normal,glass,impacts/large_glass
bullet_ap_normal,grass,impacts/20mil_dirthit_libya
bullet_ap_normal,gravel,impacts/20mil_dirthit_libya
bullet_ap_normal,ice,impacts/small_snowhit
bullet_ap_normal,metal,impacts/20mm_metalhit
bullet_ap_normal,mud,impacts/large_mud
bullet_ap_normal,paper,impacts/20mm_metalhit
bullet_ap_normal,plaster,impacts/20mil_concrete
bullet_ap_normal,rock,impacts/20mil_dirthit_libya
bullet_ap_normal,sand,impacts/20mil_dirthit_libya
bullet_ap_normal,snow,explosions/grenadeExp_water
bullet_ap_normal,water,impacts/fx_water_hit_tracer
bullet_ap_normal,wood,impacts/large_woodhit
bullet_ap_normal,asphalt,impacts/20mil_concrete
bullet_ap_normal,ceramic,impacts/20mil_concrete
bullet_ap_normal,plastic,impacts/20mm_metalhit
bullet_ap_normal,rubber,impacts/default_hit
bullet_ap_normal,cushion,impacts/fx_cushion_hit
bullet_ap_normal,fruit,impacts/default_hit
bullet_ap_normal,paintedmetal,impacts/20mm_metalhit
bullet_ap_normal,flesh_body_nonfatal,impacts/flesh_hit_body_nonfatal
bullet_ap_normal,flesh_body_fatal,impacts/flesh_hit_body_nonfatal
bullet_ap_normal,flesh_head_nonfatal,impacts/flesh_hit_body_nonfatal
bullet_ap_normal,flesh_head_fatal,impacts/flesh_hit_body_nonfatal
bullet_ap_normal,player,
bullet_ap_normal,tallgrass,impacts/20mil_dirthit_libya

bullet_ap_exit,default,impacts/20mm_metalhit
bullet_ap_exit,brick,impacts/20mil_concrete
bullet_ap_exit,bark,impacts/large_woodhit
bullet_ap_exit,carpet,impacts/20mil_concrete
bullet_ap_exit,cloth,impacts/fx_cushion_hit
bullet_ap_exit,concrete,impacts/20mil_concrete
bullet_ap_exit,dirt,impacts/20mil_dirthit_libya
bullet_ap_exit,flesh,
bullet_ap_exit,foliage,impacts/small_foliage
bullet_ap_exit,glass,impacts/large_glass
bullet_ap_exit,grass,impacts/20mil_dirthit_libya
bullet_ap_exit,gravel,impacts/20mil_dirthit_libya
bullet_ap_exit,ice,impacts/small_snowhit
bullet_ap_exit,metal,impacts/20mm_metalhit
bullet_ap_exit,mud,impacts/large_mud
bullet_ap_exit,paper,impacts/20mm_metalhit
bullet_ap_exit,plaster,impacts/20mil_concrete
bullet_ap_exit,rock,impacts/20mil_dirthit_libya
bullet_ap_exit,sand,impacts/20mil_dirthit_libya
bullet_ap_exit,snow,explosions/grenadeExp_water
bullet_ap_exit,water,impacts/fx_bullet_water_trail_uw
bullet_ap_exit,wood,impacts/large_woodhit
bullet_ap_exit,asphalt,impacts/20mil_concrete
bullet_ap_exit,ceramic,impacts/20mil_concrete
bullet_ap_exit,plastic,impacts/20mm_metalhit
bullet_ap_exit,rubber,impacts/default_hit
bullet_ap_exit,cushion,impacts/fx_cushion_hit
bullet_ap_exit,fruit,impacts/default_hit
bullet_ap_exit,paintedmetal,impacts/20mm_metalhit
bullet_ap_exit,flesh_body_nonfatal,
bullet_ap_exit,flesh_body_fatal,impacts/flesh_hit_body_fatal_lg_exit
bullet_ap_exit,flesh_head_nonfatal,
bullet_ap_exit,flesh_head_fatal,impacts/flesh_hit_head_fatal_lg_exit
bullet_ap_exit,player,
bullet_ap_exit,tallgrass,impacts/20mil_dirthit_libya

shotgun_normal,default,impacts/default_hit
shotgun_normal,bark,impacts/large_woodhit
shotgun_normal,brick,impacts/small_brick
shotgun_normal,carpet,impacts/default_hit
shotgun_normal,cloth,impacts/cloth_hit
shotgun_normal,concrete,impacts/small_concrete
shotgun_normal,dirt,impacts/small_dirt
shotgun_normal,flesh,
shotgun_normal,foliage,impacts/small_foliage
shotgun_normal,glass,impacts/small_glass
shotgun_normal,grass,impacts/small_grass
shotgun_normal,gravel,impacts/small_gravel
shotgun_normal,ice,impacts/small_snowhit
shotgun_normal,metal,impacts/small_metalhit
shotgun_normal,mud,impacts/small_mud
shotgun_normal,paper,impacts/default_hit
shotgun_normal,plaster,impacts/small_concrete
shotgun_normal,rock,impacts/small_rock
shotgun_normal,sand,impacts/small_dirt
shotgun_normal,snow,impacts/small_snowhit
shotgun_normal,water,impacts/small_waterhit
shotgun_normal,wood,impacts/large_woodhit
shotgun_normal,asphalt,impacts/small_concrete
shotgun_normal,ceramic,impacts/default_hit
shotgun_normal,plastic,impacts/default_hit
shotgun_normal,rubber,impacts/default_hit
shotgun_normal,cushion,impacts/fx_cushion_hit
shotgun_normal,fruit,impacts/default_hit
shotgun_normal,paintedmetal,impacts/default_hit
shotgun_normal,flesh_body_nonfatal,impacts/flesh_hit_body_nonfatal
shotgun_normal,flesh_body_fatal,impacts/flesh_hit_body_nonfatal
shotgun_normal,flesh_head_nonfatal,impacts/flesh_hit_body_nonfatal
shotgun_normal,flesh_head_fatal,impacts/flesh_hit_body_nonfatal
shotgun_normal,player,
shotgun_normal,tallgrass,impacts/small_grass

shotgun_exit,default,impacts/default_hit
shotgun_exit,bark,impacts/large_woodhit
shotgun_exit,brick,impacts/small_brick
shotgun_exit,carpet,impacts/default_hit
shotgun_exit,cloth,impacts/cloth_hit
shotgun_exit,concrete,impacts/small_concrete
shotgun_exit,dirt,impacts/small_dirt
shotgun_exit,flesh,
shotgun_exit,foliage,impacts/small_foliage
shotgun_exit,glass,impacts/small_glass
shotgun_exit,grass,impacts/small_grass
shotgun_exit,gravel,impacts/small_gravel
shotgun_exit,ice,impacts/small_snowhit
shotgun_exit,metal,impacts/small_metalhit
shotgun_exit,mud,impacts/small_mud
shotgun_exit,paper,impacts/default_hit
shotgun_exit,plaster,impacts/small_concrete
shotgun_exit,rock,impacts/small_rock
shotgun_exit,sand,impacts/small_dirt
shotgun_exit,snow,impacts/small_snowhit
shotgun_exit,water,impacts/fx_bullet_water_trail_uw
shotgun_exit,wood,impacts/large_woodhit
shotgun_exit,asphalt,impacts/small_concrete
shotgun_exit,ceramic,impacts/default_hit
shotgun_exit,plastic,impacts/default_hit
shotgun_exit,rubber,impacts/default_hit
shotgun_exit,cushion,impacts/fx_cushion_hit
shotgun_exit,fruit,impacts/default_hit
shotgun_exit,paintedmetal,impacts/default_hit
shotgun_exit,flesh_body_nonfatal,
shotgun_exit,flesh_body_fatal,impacts/flesh_hit_body_fatal_exit
shotgun_exit,flesh_head_nonfatal,
shotgun_exit,flesh_head_fatal,impacts/flesh_hit_head_fatal_exit
shotgun_exit,player,
shotgun_exit,tallgrass,impacts/small_grass

grenade_bounce,default,impacts/footstep_dust
grenade_bounce,bark,impacts/footstep_dust
grenade_bounce,brick,impacts/footstep_dust
grenade_bounce,carpet,impacts/footstep_dust
grenade_bounce,cloth,impacts/footstep_dust
grenade_bounce,concrete,impacts/footstep_dust
grenade_bounce,dirt,impacts/footstep_dust
grenade_bounce,flesh,
grenade_bounce,foliage,impacts/footstep_dust
grenade_bounce,glass,impacts/footstep_dust
grenade_bounce,grass,impacts/footstep_dust
grenade_bounce,gravel,impacts/footstep_dust
grenade_bounce,ice,impacts/footstep_dust
grenade_bounce,metal,impacts/footstep_dust
grenade_bounce,mud,impacts/footstep_mud
grenade_bounce,paper,impacts/footstep_dust
grenade_bounce,plaster,impacts/footstep_dust
grenade_bounce,rock,impacts/footstep_dust
grenade_bounce,sand,impacts/footstep_dust
grenade_bounce,snow,impacts/footstep_dust
grenade_bounce,water,impacts/footstep_water
grenade_bounce,wood,impacts/footstep_dust
grenade_bounce,asphalt,impacts/footstep_dust
grenade_bounce,ceramic,impacts/footstep_dust
grenade_bounce,plastic,impacts/footstep_dust
grenade_bounce,rubber,impacts/footstep_dust
grenade_bounce,cushion,impacts/footstep_dust
grenade_bounce,fruit,impacts/footstep_dust
grenade_bounce,paintedmetal,impacts/footstep_dust
grenade_bounce,player,
grenade_bounce,tallgrass,impacts/footstep_dust

grenade_explode,default,explosions/grenadeExp_default
grenade_explode,bark,explosions/grenadeExp_wood
grenade_explode,brick,explosions/grenadeExp_concrete
grenade_explode,carpet,explosions/grenadeExp_wood
grenade_explode,cloth,explosions/grenadeExp_wood
grenade_explode,concrete,explosions/grenadeExp_concrete_1
grenade_explode,dirt,explosions/grenadeExp_dirt_1
grenade_explode,flesh,impacts/flesh_hit
grenade_explode,foliage,explosions/grenadeExp_wood
grenade_explode,glass,explosions/grenadeExp_wood
grenade_explode,grass,explosions/grenadeExp_dirt_1
grenade_explode,gravel,explosions/grenadeExp_dirt_1
grenade_explode,ice,explosions/grenadeExp_snow
grenade_explode,metal,explosions/grenadeExp_metal
grenade_explode,mud,explosions/grenadeExp_mud_1
grenade_explode,paper,explosions/grenadeExp_wood
grenade_explode,plaster,explosions/grenadeExp_concrete
grenade_explode,rock,explosions/grenadeExp_concrete_1
grenade_explode,sand,explosions/grenadeExp_dirt_1
grenade_explode,snow,explosions/grenadeExp_snow
grenade_explode,water,explosions/grenadeExp_water
grenade_explode,wood,explosions/grenadeExp_wood
grenade_explode,asphalt,explosions/grenadeExp_concrete_1
grenade_explode,ceramic,explosions/grenadeExp_blacktop
grenade_explode,plastic,explosions/grenadeExp_blacktop
grenade_explode,rubber,explosions/grenadeExp_blacktop
grenade_explode,cushion,explosions/grenadeExp_concrete
grenade_explode,fruit,explosions/grenadeExp_blacktop
grenade_explode,paintedmetal,explosions/grenadeExp_metal
grenade_explode,player,
grenade_explode,tallgrass,explosions/grenadeExp_dirt_1

rocket_explode,default,explosions/default_explosion
rocket_explode,brick,explosions/grenadeExp_concrete
rocket_explode,bark,explosions/grenadeExp_blacktop
rocket_explode,carpet,explosions/grenadeExp_wood
rocket_explode,cloth,explosions/grenadeExp_wood
rocket_explode,concrete,explosions/grenadeExp_concrete
rocket_explode,dirt,explosions/grenadeExp_mud
rocket_explode,flesh,impacts/flesh_hit
rocket_explode,foliage,explosions/grenadeExp_dirt
rocket_explode,glass,explosions/grenadeExp_blacktop
rocket_explode,grass,explosions/grenadeExp_dirt
rocket_explode,gravel,explosions/grenadeExp_dirt
rocket_explode,ice,explosions/grenadeExp_blacktop
rocket_explode,metal,explosions/default_explosion
rocket_explode,mud,explosions/grenadeExp_mud
rocket_explode,paper,explosions/grenadeExp_wood
rocket_explode,plaster,explosions/grenadeExp_concrete
rocket_explode,rock,explosions/tank_impact_dirt
rocket_explode,sand,explosions/grenadeExp_dirt
rocket_explode,snow,explosions/grenadeExp_snow
rocket_explode,water,explosions/mortarExp_water
rocket_explode,wood,explosions/grenadeExp_wood
rocket_explode,asphalt,explosions/grenadeExp_concrete
rocket_explode,ceramic,explosions/default_explosion
rocket_explode,plastic,explosions/default_explosion
rocket_explode,rubber,explosions/default_explosion
rocket_explode,cushion,explosions/default_explosion
rocket_explode,fruit,explosions/default_explosion
rocket_explode,paintedmetal,explosions/default_explosion
rocket_explode,player,
rocket_explode,tallgrass,explosions/grenadeExp_dirt

projectile_dud,default,impacts/default_hit
projectile_dud,bark,impacts/large_woodhit
projectile_dud,brick,impacts/large_brick
projectile_dud,carpet,impacts/default_hit
projectile_dud,cloth,impacts/cloth_hit
projectile_dud,concrete,impacts/large_concrete_1
projectile_dud,dirt,impacts/large_dirt_1
projectile_dud,flesh,impacts/flesh_hit
projectile_dud,foliage,impacts/small_foliage
projectile_dud,glass,impacts/large_glass
projectile_dud,grass,impacts/small_grass
projectile_dud,gravel,impacts/large_gravel
projectile_dud,ice,impacts/small_snowhit
projectile_dud,metal,impacts/large_metalhit_1
projectile_dud,mud,impacts/large_mud
projectile_dud,paper,impacts/default_hit
projectile_dud,plaster,impacts/large_plaster
projectile_dud,rock,impacts/large_rock
projectile_dud,sand,impacts/large_dirt
projectile_dud,snow,impacts/small_snowhit
projectile_dud,water,impacts/large_waterhit
projectile_dud,wood,impacts/large_woodhit
projectile_dud,asphalt,impacts/large_rock
projectile_dud,ceramic,impacts/default_hit
projectile_dud,plastic,impacts/default_hit
projectile_dud,rubber,impacts/default_hit
projectile_dud,cushion,impacts/default_hit
projectile_dud,fruit,impacts/default_hit
projectile_dud,paintedmetal,impacts/default_hit
projectile_dud,player,
projectile_dud,tallgrass,impacts/small_grass

physics_impact,default,impacts/footstep_dust
physics_impact,bark,impacts/footstep_dust
physics_impact,brick,impacts/footstep_dust
physics_impact,carpet,impacts/footstep_dust
physics_impact,cloth,impacts/footstep_dust
physics_impact,concrete,impacts/footstep_dust
physics_impact,dirt,impacts/footstep_dust
physics_impact,flesh,
physics_impact,foliage,impacts/footstep_dust
physics_impact,glass,impacts/footstep_dust
physics_impact,grass,impacts/footstep_dust
physics_impact,gravel,impacts/footstep_dust
physics_impact,ice,impacts/footstep_dust
physics_impact,metal,impacts/footstep_dust
physics_impact,mud,impacts/footstep_dust
physics_impact,paper,impacts/footstep_dust
physics_impact,plaster,impacts/footstep_dust
physics_impact,rock,impacts/footstep_dust
physics_impact,sand,impacts/footstep_dust
physics_impact,snow,impacts/footstep_dust
physics_impact,water,impacts/footstep_dust
physics_impact,wood,impacts/footstep_dust
physics_impact,asphalt,impacts/footstep_dust
physics_impact,ceramic,impacts/footstep_dust
physics_impact,plastic,impacts/footstep_dust
physics_impact,rubber,impacts/footstep_dust
physics_impact,cushion,impacts/footstep_dust
physics_impact,fruit,impacts/footstep_dust
physics_impact,paintedmetal,impacts/footstep_dust
physics_impact,player,
physics_impact,tallgrass,impacts/footstep_dust

mortar_shell,default,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,bark,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,brick,weapon/mortar/fx_mortar_exp_dirt_concrt_sm
mortar_shell,carpet,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,cloth,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,concrete,weapon/mortar/fx_mortar_exp_dirt_concrt_sm
mortar_shell,dirt,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,flesh,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,foliage,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,glass,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,grass,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,gravel,weapon/mortar/fx_mortar_exp_dirt_concrt_sm
mortar_shell,ice,explosions/grenadeExp_snow
mortar_shell,metal,weapon/mortar/fx_mortar_exp_dirt_concrt_sm
mortar_shell,mud,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,paper,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,plaster,weapon/mortar/fx_mortar_exp_dirt_concrt_sm
mortar_shell,rock,weapon/mortar/fx_mortar_exp_dirt_concrt_sm
mortar_shell,sand,weapon/mortar/fx_mortar_exp_sand
mortar_shell,snow,explosions/grenadeExp_snow
mortar_shell,water,weapon/tank/fx_tank_water
mortar_shell,wood,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,asphalt,weapon/mortar/fx_mortar_exp_dirt_concrt_sm
mortar_shell,ceramic,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,plastic,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,rubber,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,cushion,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,fruit,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,paintedmetal,weapon/mortar/fx_mortar_exp_dirt_medium
mortar_shell,player,
mortar_shell,tallgrass,bio/animals/fx_pigeon_panic_flight

tank_shell,default,weapon/tank/fx_tank_dirt
tank_shell,bark,weapon/tank/fx_tank_bark
tank_shell,brick,weapon/tank/fx_tank_brick
tank_shell,carpet,weapon/tank/fx_tank_bark
tank_shell,cloth,weapon/tank/fx_tank_bark
tank_shell,concrete,weapon/tank/fx_tank_shell_concrete
tank_shell,dirt,weapon/tank/fx_tank_dirt
tank_shell,flesh,weapon/tank/fx_tank_bark
tank_shell,foliage,weapon/tank/fx_tank_foliage
tank_shell,glass,weapon/tank/fx_tank_glass
tank_shell,grass,weapon/tank/fx_tank_foliage
tank_shell,gravel,weapon/tank/fx_tank_gravel
tank_shell,ice,explosions/grenadeExp_snow
tank_shell,metal,weapon/tank/fx_tank_metal
tank_shell,mud,weapon/tank/fx_tank_dirt
tank_shell,paper,weapon/tank/fx_tank_bark
tank_shell,plaster,weapon/tank/fx_tank_shell_concrete
tank_shell,rock,weapon/tank/fx_tank_shell_concrete
tank_shell,sand,weapon/tank/fx_tank_sand
tank_shell,snow,explosions/grenadeExp_snow
tank_shell,water,weapon/tank/fx_tank_water
tank_shell,wood,weapon/tank/fx_tank_bark
tank_shell,asphalt,weapon/tank/fx_tank_shell_concrete
tank_shell,ceramic,weapon/tank/fx_tank_brick
tank_shell,plastic,weapon/tank/fx_tank_brick
tank_shell,rubber,weapon/tank/fx_tank_brick
tank_shell,cushion,weapon/tank/fx_tank_bark
tank_shell,fruit,weapon/tank/fx_tank_bark
tank_shell,paintedmetal,weapon/tank/fx_tank_metal
tank_shell,player,weapon/tank/fx_tank_body
tank_shell,tallgrass,weapon/tank/fx_tank_foliage
